datetime,symbol,open,high,low,close,volume
2024-01-20 11:45:00,NSE:NIFTY,21653.65,21656.4,21644.05,21644.8,830124.0
2024-01-20 11:50:00,NSE:NIFTY,21644.55,21646.15,21633.95,21641.2,1226990.0
2024-01-20 11:55:00,NSE:NIFTY,21640.65,21649.05,21638.95,21648.4,1149827.0
2024-01-20 12:00:00,NSE:NIFTY,21647.3,21659.25,21646.55,21651.35,1068219.0
2024-01-20 12:05:00,NSE:NIFTY,21652.65,21654.75,21647.3,21651.35,1267745.0
2024-01-20 12:10:00,NSE:NIFTY,21651.6,21653.5,21643.75,21648.05,942413.0
2024-01-20 12:15:00,NSE:NIFTY,21648.3,21653.7,21644.55,21650.35,1480899.0
2024-01-20 12:20:00,NSE:NIFTY,21649.3,21658.4,21648.35,21653.75,1520561.0
2024-01-20 12:25:00,NSE:NIFTY,21653.8,21653.8,21638.9,21643.65,2493059.0
2024-01-20 12:30:00,NSE:NIFTY,21642.55,21644.7,21628.55,21629.2,2024370.0
2024-01-20 12:35:00,NSE:NIFTY,21626.05,21628.6,21587.25,21607.7,3687424.0
2024-01-20 12:40:00,NSE:NIFTY,21608.35,21608.85,21578.75,21594.3,4120960.0
2024-01-20 12:45:00,NSE:NIFTY,21596.25,21628.65,21593.9,21622.6,2652958.0
2024-01-20 12:50:00,NSE:NIFTY,21620.8,21624.8,21618.0,21618.4,858210.0
2024-01-20 12:55:00,NSE:NIFTY,21619.55,21650.8,21617.6,21648.85,2957616.0
2024-01-20 13:00:00,NSE:NIFTY,21649.55,21654.45,21637.2,21638.45,1410854.0
2024-01-20 13:05:00,NSE:NIFTY,21639.0,21651.55,21626.35,21644.45,1917340.0
2024-01-20 13:10:00,NSE:NIFTY,21644.75,21653.6,21642.1,21653.25,873529.0
2024-01-20 13:15:00,NSE:NIFTY,21652.65,21661.3,21648.1,21649.2,1231925.0
2024-01-20 13:20:00,NSE:NIFTY,21650.1,21656.2,21640.7,21648.4,1291282.0
2024-01-20 13:25:00,NSE:NIFTY,21649.45,21663.35,21647.85,21649.2,1880317.0
2024-01-20 13:30:00,NSE:NIFTY,21648.9,21654.7,21637.3,21640.65,1085375.0
2024-01-20 13:35:00,NSE:NIFTY,21640.85,21644.4,21637.65,21640.15,951482.0
2024-01-20 13:40:00,NSE:NIFTY,21639.15,21643.25,21627.9,21630.65,1001547.0
2024-01-20 13:45:00,NSE:NIFTY,21632.1,21636.8,21609.05,21612.15,1502699.0
2024-01-20 13:50:00,NSE:NIFTY,21612.65,21616.3,21607.25,21612.4,1113127.0
2024-01-20 13:55:00,NSE:NIFTY,21613.75,21635.7,21611.3,21630.65,1314128.0
2024-01-20 14:00:00,NSE:NIFTY,21630.9,21634.55,21613.1,21614.0,1126018.0
2024-01-20 14:05:00,NSE:NIFTY,21614.75,21617.65,21608.55,21611.45,959578.0
2024-01-20 14:10:00,NSE:NIFTY,21612.65,21616.5,21608.2,21609.6,2133692.0
2024-01-20 14:15:00,NSE:NIFTY,21611.1,21616.95,21595.9,21605.25,3028709.0
2024-01-20 14:20:00,NSE:NIFTY,21605.45,21614.5,21598.15,21601.0,2193829.0
2024-01-20 14:25:00,NSE:NIFTY,21601.35,21618.05,21601.35,21615.85,1839008.0
2024-01-20 14:30:00,NSE:NIFTY,21616.65,21620.25,21609.35,21619.3,2261428.0
2024-01-20 14:35:00,NSE:NIFTY,21620.4,21624.5,21609.2,21611.5,1864135.0
2024-01-20 14:40:00,NSE:NIFTY,21613.2,21614.3,21586.9,21593.8,2071817.0
2024-01-20 14:45:00,NSE:NIFTY,21593.3,21611.45,21578.2,21610.6,2004989.0
2024-01-20 14:50:00,NSE:NIFTY,21610.7,21611.95,21596.2,21597.2,1837635.0
2024-01-20 14:55:00,NSE:NIFTY,21597.1,21599.75,21585.85,21589.1,2312383.0
2024-01-20 15:00:00,NSE:NIFTY,21589.85,21594.55,21558.1,21570.3,3326566.0
2024-01-20 15:05:00,NSE:NIFTY,21571.3,21572.75,21541.8,21557.9,3023155.0
2024-01-20 15:10:00,NSE:NIFTY,21561.5,21580.65,21551.95,21578.2,3480818.0
2024-01-20 15:15:00,NSE:NIFTY,21578.7,21591.15,21572.05,21585.3,3680595.0
2024-01-20 15:20:00,NSE:NIFTY,21585.35,21588.0,21571.75,21584.6,3775618.0
2024-01-20 15:25:00,NSE:NIFTY,21585.0,21588.3,21580.8,21586.95,4963469.0
2024-01-23 09:15:00,NSE:NIFTY,21734.6,21750.25,21702.75,21727.15,30783604.0
2024-01-23 09:20:00,NSE:NIFTY,21727.4,21738.95,21714.85,21717.35,14754451.0
2024-01-23 09:25:00,NSE:NIFTY,21718.2,21727.95,21706.65,21714.0,11412713.0
2024-01-23 09:30:00,NSE:NIFTY,21714.2,21726.35,21699.15,21720.3,9725570.0
2024-01-23 09:35:00,NSE:NIFTY,21721.5,21721.5,21686.95,21701.15,8794493.0
2024-01-23 09:40:00,NSE:NIFTY,21702.45,21728.5,21697.1,21722.3,7248917.0
2024-01-23 09:45:00,NSE:NIFTY,21723.45,21730.4,21710.7,21710.7,6184462.0
2024-01-23 09:50:00,NSE:NIFTY,21710.95,21731.5,21709.45,21725.3,5593755.0
2024-01-23 09:55:00,NSE:NIFTY,21725.55,21727.35,21668.8,21674.0,8358545.0
2024-01-23 10:00:00,NSE:NIFTY,21674.4,21677.4,21640.5,21652.0,5706862.0
2024-01-23 10:05:00,NSE:NIFTY,21652.95,21663.95,21629.1,21650.1,5279973.0
2024-01-23 10:10:00,NSE:NIFTY,21649.7,21670.6,21641.25,21658.65,5411121.0
2024-01-23 10:15:00,NSE:NIFTY,21658.1,21679.95,21655.8,21663.25,4713753.0
2024-01-23 10:20:00,NSE:NIFTY,21663.7,21663.9,21607.3,21607.7,5383435.0
2024-01-23 10:25:00,NSE:NIFTY,21608.2,21616.1,21591.25,21600.4,4889843.0
2024-01-23 10:30:00,NSE:NIFTY,21600.15,21623.15,21592.75,21609.8,4473028.0
2024-01-23 10:35:00,NSE:NIFTY,21610.0,21618.95,21568.9,21570.1,4662298.0
2024-01-23 10:40:00,NSE:NIFTY,21569.5,21569.75,21536.35,21541.3,4827617.0
2024-01-23 10:45:00,NSE:NIFTY,21539.45,21557.8,21526.9,21531.05,4511208.0
2024-01-23 10:50:00,NSE:NIFTY,21530.35,21559.65,21519.9,21559.25,4271220.0
2024-01-23 10:55:00,NSE:NIFTY,21558.65,21568.3,21541.5,21562.15,4514969.0
2024-01-23 11:00:00,NSE:NIFTY,21560.55,21562.8,21528.35,21555.1,3469183.0
2024-01-23 11:05:00,NSE:NIFTY,21555.25,21566.2,21548.55,21557.7,3220144.0
2024-01-23 11:10:00,NSE:NIFTY,21558.25,21571.15,21550.55,21557.55,3519694.0
2024-01-23 11:15:00,NSE:NIFTY,21556.6,21563.15,21538.3,21540.4,4015896.0
2024-01-23 11:20:00,NSE:NIFTY,21538.8,21553.05,21529.1,21549.2,5347201.0
2024-01-23 11:25:00,NSE:NIFTY,21550.1,21559.5,21544.4,21554.8,4686552.0
2024-01-23 11:30:00,NSE:NIFTY,21555.2,21555.2,21512.35,21536.2,5524745.0
2024-01-23 11:35:00,NSE:NIFTY,21537.0,21539.85,21506.5,21509.15,4064166.0
2024-01-23 11:40:00,NSE:NIFTY,21507.7,21511.35,21461.3,21466.25,6452762.0
2024-01-23 11:45:00,NSE:NIFTY,21466.1,21480.35,21448.05,21468.2,4383561.0
2024-01-23 11:50:00,NSE:NIFTY,21469.5,21485.6,21451.1,21452.35,3960278.0
2024-01-23 11:55:00,NSE:NIFTY,21452.3,21466.2,21435.8,21443.7,3840522.0
2024-01-23 12:00:00,NSE:NIFTY,21443.1,21445.75,21404.15,21411.85,5472504.0
2024-01-23 12:05:00,NSE:NIFTY,21411.1,21416.75,21372.05,21387.8,5482438.0
2024-01-23 12:10:00,NSE:NIFTY,21386.7,21402.05,21382.25,21389.3,3667838.0
2024-01-23 12:15:00,NSE:NIFTY,21388.45,21434.75,21386.75,21389.35,5130085.0
2024-01-23 12:20:00,NSE:NIFTY,21389.65,21404.85,21381.7,21382.55,4932328.0
2024-01-23 12:25:00,NSE:NIFTY,21382.2,21402.35,21382.2,21398.5,3702383.0
2024-01-23 12:30:00,NSE:NIFTY,21399.45,21426.25,21396.6,21418.05,4162275.0
2024-01-23 12:35:00,NSE:NIFTY,21418.0,21425.85,21397.4,21401.6,4569312.0
2024-01-23 12:40:00,NSE:NIFTY,21400.3,21408.65,21394.45,21401.25,3697034.0
2024-01-23 12:45:00,NSE:NIFTY,21399.4,21405.95,21370.9,21401.8,3945398.0
2024-01-23 12:50:00,NSE:NIFTY,21402.15,21405.85,21383.25,21397.25,3524696.0
2024-01-23 12:55:00,NSE:NIFTY,21396.4,21397.0,21356.45,21365.3,4299962.0
2024-01-23 13:00:00,NSE:NIFTY,21363.85,21379.2,21358.55,21367.4,3392241.0
2024-01-23 13:05:00,NSE:NIFTY,21367.45,21376.1,21344.55,21349.2,3837891.0
2024-01-23 13:10:00,NSE:NIFTY,21348.4,21364.55,21335.75,21353.25,4133578.0
2024-01-23 13:15:00,NSE:NIFTY,21353.1,21375.65,21346.65,21364.2,6256809.0
2024-01-23 13:20:00,NSE:NIFTY,21365.05,21366.0,21342.8,21349.35,4254851.0
2024-01-23 13:25:00,NSE:NIFTY,21348.6,21355.35,21326.45,21348.8,4677055.0
2024-01-23 13:30:00,NSE:NIFTY,21349.2,21361.7,21341.05,21342.5,2889082.0
2024-01-23 13:35:00,NSE:NIFTY,21343.55,21356.85,21339.55,21346.5,3465049.0
2024-01-23 13:40:00,NSE:NIFTY,21347.3,21349.4,21330.65,21347.4,3925232.0
2024-01-23 13:45:00,NSE:NIFTY,21347.2,21361.45,21340.8,21360.3,3583693.0
2024-01-23 13:50:00,NSE:NIFTY,21360.1,21360.8,21311.65,21326.1,6639288.0
2024-01-23 13:55:00,NSE:NIFTY,21326.05,21327.85,21301.2,21314.9,4208438.0
2024-01-23 14:00:00,NSE:NIFTY,21315.7,21332.0,21304.2,21327.85,3998528.0
2024-01-23 14:05:00,NSE:NIFTY,21328.1,21337.4,21311.15,21317.15,3735538.0
2024-01-23 14:10:00,NSE:NIFTY,21317.1,21323.85,21304.7,21311.75,5694525.0
2024-01-23 14:15:00,NSE:NIFTY,21312.3,21313.2,21292.55,21299.9,6942023.0
2024-01-23 14:20:00,NSE:NIFTY,21300.1,21301.85,21263.15,21270.6,7736516.0
2024-01-23 14:25:00,NSE:NIFTY,21269.35,21270.6,21231.45,21237.55,6134225.0
2024-01-23 14:30:00,NSE:NIFTY,21237.7,21265.25,21233.4,21245.6,5370581.0
2024-01-23 14:35:00,NSE:NIFTY,21244.9,21246.75,21219.8,21224.5,5607349.0
2024-01-23 14:40:00,NSE:NIFTY,21223.55,21251.05,21217.25,21220.0,4944647.0
2024-01-23 14:45:00,NSE:NIFTY,21221.85,21254.2,21219.55,21248.0,5087102.0
2024-01-23 14:50:00,NSE:NIFTY,21248.8,21270.55,21235.9,21244.55,5664142.0
2024-01-23 14:55:00,NSE:NIFTY,21245.6,21247.5,21210.5,21221.65,5815975.0
2024-01-23 15:00:00,NSE:NIFTY,21221.15,21233.1,21195.05,21196.55,11130975.0
2024-01-23 15:05:00,NSE:NIFTY,21194.8,21249.4,21192.6,21242.45,10986922.0
2024-01-23 15:10:00,NSE:NIFTY,21243.65,21252.15,21231.25,21239.5,10168725.0
2024-01-23 15:15:00,NSE:NIFTY,21239.25,21256.15,21234.65,21244.05,11191386.0
2024-01-23 15:20:00,NSE:NIFTY,21244.45,21267.25,21243.25,21257.1,11255087.0
2024-01-23 15:25:00,NSE:NIFTY,21257.15,21271.25,21238.75,21243.05,10295674.0
2024-01-24 09:15:00,NSE:NIFTY,21195.9,21231.0,21137.2,21146.3,25787840.0
2024-01-24 09:20:00,NSE:NIFTY,21147.75,21254.75,21147.75,21235.55,12664767.0
2024-01-24 09:25:00,NSE:NIFTY,21236.3,21240.45,21175.0,21240.05,9415507.0
2024-01-24 09:30:00,NSE:NIFTY,21244.2,21270.15,21227.35,21253.9,7638783.0
2024-01-24 09:35:00,NSE:NIFTY,21254.0,21276.25,21237.85,21275.6,6096578.0
2024-01-24 09:40:00,NSE:NIFTY,21275.1,21285.5,21257.45,21267.55,6305271.0
2024-01-24 09:45:00,NSE:NIFTY,21267.95,21316.6,21267.95,21306.2,5561453.0
2024-01-24 09:50:00,NSE:NIFTY,21307.15,21314.9,21292.95,21314.6,4460973.0
2024-01-24 09:55:00,NSE:NIFTY,21314.55,21375.65,21312.1,21372.95,6447139.0
2024-01-24 10:00:00,NSE:NIFTY,21372.8,21399.2,21320.45,21320.45,6272456.0
2024-01-24 10:05:00,NSE:NIFTY,21321.5,21374.65,21321.5,21340.2,4492551.0
2024-01-24 10:10:00,NSE:NIFTY,21338.85,21341.85,21312.9,21329.1,3332792.0
2024-01-24 10:15:00,NSE:NIFTY,21329.5,21373.9,21329.5,21366.85,4057895.0
2024-01-24 10:20:00,NSE:NIFTY,21368.6,21389.5,21365.8,21379.1,3411855.0
2024-01-24 10:25:00,NSE:NIFTY,21380.05,21399.95,21371.0,21383.0,3709192.0
2024-01-24 10:30:00,NSE:NIFTY,21383.7,21408.1,21374.4,21400.8,3499408.0
2024-01-24 10:35:00,NSE:NIFTY,21401.35,21408.6,21384.15,21392.9,3540042.0
2024-01-24 10:40:00,NSE:NIFTY,21392.3,21395.2,21369.7,21369.7,3690533.0
2024-01-24 10:45:00,NSE:NIFTY,21367.15,21370.1,21341.35,21353.8,4875527.0
2024-01-24 10:50:00,NSE:NIFTY,21353.65,21387.1,21353.15,21385.6,3766253.0
2024-01-24 10:55:00,NSE:NIFTY,21384.85,21394.2,21368.15,21369.2,2973302.0
2024-01-24 11:00:00,NSE:NIFTY,21368.85,21386.9,21368.85,21383.65,2657772.0
2024-01-24 11:05:00,NSE:NIFTY,21383.1,21394.9,21363.95,21365.4,3519100.0
2024-01-24 11:10:00,NSE:NIFTY,21363.8,21377.4,21361.0,21372.3,3705294.0
2024-01-24 11:15:00,NSE:NIFTY,21372.35,21382.5,21367.9,21379.2,2855735.0
2024-01-24 11:20:00,NSE:NIFTY,21381.1,21388.55,21351.35,21351.35,2781998.0
2024-01-24 11:25:00,NSE:NIFTY,21350.9,21359.7,21296.8,21297.15,13704868.0
2024-01-24 11:30:00,NSE:NIFTY,21297.7,21301.45,21233.2,21263.85,5919981.0
2024-01-24 11:35:00,NSE:NIFTY,21263.3,21332.15,21263.3,21297.3,3913225.0
2024-01-24 11:40:00,NSE:NIFTY,21298.6,21312.0,21279.6,21305.55,2914565.0
2024-01-24 11:45:00,NSE:NIFTY,21304.55,21305.8,21274.8,21285.85,3480861.0
2024-01-24 11:50:00,NSE:NIFTY,21284.6,21305.2,21284.25,21302.6,3483046.0
2024-01-24 11:55:00,NSE:NIFTY,21301.3,21306.15,21272.95,21285.45,2715371.0
2024-01-24 12:00:00,NSE:NIFTY,21284.15,21284.85,21247.4,21249.5,3139614.0
2024-01-24 12:05:00,NSE:NIFTY,21248.7,21262.7,21234.3,21250.8,3477459.0
2024-01-24 12:10:00,NSE:NIFTY,21251.0,21263.9,21237.55,21248.15,3208618.0
2024-01-24 12:15:00,NSE:NIFTY,21249.2,21284.15,21246.85,21284.15,3687236.0
2024-01-24 12:20:00,NSE:NIFTY,21287.7,21292.95,21248.55,21248.75,3148131.0
2024-01-24 12:25:00,NSE:NIFTY,21249.4,21256.05,21218.5,21254.15,3408612.0
2024-01-24 12:30:00,NSE:NIFTY,21254.9,21258.2,21222.85,21226.65,3276633.0
2024-01-24 12:35:00,NSE:NIFTY,21229.6,21236.8,21213.7,21213.7,3369958.0
2024-01-24 12:40:00,NSE:NIFTY,21213.65,21237.95,21213.65,21225.4,2919848.0
2024-01-24 12:45:00,NSE:NIFTY,21224.7,21257.7,21223.6,21252.25,2903881.0
2024-01-24 12:50:00,NSE:NIFTY,21251.25,21281.25,21250.95,21258.2,3271612.0
2024-01-24 12:55:00,NSE:NIFTY,21258.6,21298.55,21258.6,21297.3,4508436.0
2024-01-24 13:00:00,NSE:NIFTY,21296.7,21333.5,21294.35,21324.6,6016036.0
2024-01-24 13:05:00,NSE:NIFTY,21323.95,21333.25,21301.75,21310.1,5099221.0
2024-01-24 13:10:00,NSE:NIFTY,21309.2,21319.35,21294.35,21300.85,3354231.0
2024-01-24 13:15:00,NSE:NIFTY,21299.9,21334.8,21281.15,21329.9,4377790.0
2024-01-24 13:20:00,NSE:NIFTY,21328.45,21337.15,21303.15,21305.25,3483607.0
2024-01-24 13:25:00,NSE:NIFTY,21304.85,21316.45,21298.7,21302.55,2849794.0
2024-01-24 13:30:00,NSE:NIFTY,21301.85,21309.35,21286.55,21293.55,3252854.0
2024-01-24 13:35:00,NSE:NIFTY,21292.95,21308.8,21290.7,21303.95,3532742.0
2024-01-24 13:40:00,NSE:NIFTY,21302.45,21313.3,21291.85,21299.45,3523083.0
2024-01-24 13:45:00,NSE:NIFTY,21299.75,21317.45,21299.55,21303.15,3822964.0
2024-01-24 13:50:00,NSE:NIFTY,21301.15,21307.4,21292.1,21299.5,4676685.0
2024-01-24 13:55:00,NSE:NIFTY,21300.1,21319.15,21294.4,21301.3,4185402.0
2024-01-24 14:00:00,NSE:NIFTY,21301.35,21338.45,21301.35,21338.45,4938593.0
2024-01-24 14:05:00,NSE:NIFTY,21338.05,21353.85,21327.05,21330.1,5238063.0
2024-01-24 14:10:00,NSE:NIFTY,21329.45,21342.5,21309.45,21340.7,8186944.0
2024-01-24 14:15:00,NSE:NIFTY,21340.6,21351.45,21324.95,21345.5,6904821.0
2024-01-24 14:20:00,NSE:NIFTY,21344.95,21360.65,21344.45,21358.75,7433860.0
2024-01-24 14:25:00,NSE:NIFTY,21356.9,21372.4,21346.85,21369.8,8948231.0
2024-01-24 14:30:00,NSE:NIFTY,21369.35,21387.65,21366.0,21385.45,6962611.0
2024-01-24 14:35:00,NSE:NIFTY,21385.5,21397.1,21382.25,21395.35,6887253.0
2024-01-24 14:40:00,NSE:NIFTY,21395.45,21429.95,21392.45,21429.8,6832449.0
2024-01-24 14:45:00,NSE:NIFTY,21430.0,21430.4,21393.3,21411.0,6825198.0
2024-01-24 14:50:00,NSE:NIFTY,21410.65,21427.1,21410.6,21427.1,6384127.0
2024-01-24 14:55:00,NSE:NIFTY,21426.3,21439.9,21417.4,21436.0,7279732.0
2024-01-24 15:00:00,NSE:NIFTY,21435.75,21460.05,21404.1,21429.1,8687034.0
2024-01-24 15:05:00,NSE:NIFTY,21428.0,21443.5,21428.0,21438.4,7622843.0
2024-01-24 15:10:00,NSE:NIFTY,21438.55,21456.45,21436.4,21456.05,9082610.0
2024-01-24 15:15:00,NSE:NIFTY,21455.7,21478.7,21454.55,21477.4,9837240.0
2024-01-24 15:20:00,NSE:NIFTY,21477.8,21478.9,21468.1,21469.3,8656786.0
2024-01-24 15:25:00,NSE:NIFTY,21468.75,21482.35,21460.7,21460.7,7828465.0
2024-01-25 09:15:00,NSE:NIFTY,21456.85,21459.0,21398.25,21411.2,20225114.0
2024-01-25 09:20:00,NSE:NIFTY,21411.5,21436.9,21372.95,21378.8,11868983.0
2024-01-25 09:25:00,NSE:NIFTY,21375.95,21439.9,21372.05,21438.0,7128157.0
2024-01-25 09:30:00,NSE:NIFTY,21438.5,21441.6,21391.8,21394.1,8035549.0
2024-01-25 09:35:00,NSE:NIFTY,21391.65,21416.0,21389.65,21398.45,7522766.0
2024-01-25 09:40:00,NSE:NIFTY,21397.8,21415.35,21381.1,21385.9,5788200.0
2024-01-25 09:45:00,NSE:NIFTY,21384.95,21406.55,21366.6,21401.25,6832982.0
2024-01-25 09:50:00,NSE:NIFTY,21398.8,21401.5,21357.9,21360.85,4646514.0
2024-01-25 09:55:00,NSE:NIFTY,21360.55,21385.9,21355.05,21373.65,3994195.0
2024-01-25 10:00:00,NSE:NIFTY,21373.85,21381.5,21364.1,21373.65,7226997.0
2024-01-25 10:05:00,NSE:NIFTY,21375.1,21387.9,21361.7,21364.3,4738344.0
2024-01-25 10:10:00,NSE:NIFTY,21364.25,21378.3,21356.45,21368.95,3644639.0
2024-01-25 10:15:00,NSE:NIFTY,21368.45,21371.4,21323.9,21328.9,4649327.0
2024-01-25 10:20:00,NSE:NIFTY,21326.9,21329.15,21287.45,21295.35,5405963.0
2024-01-25 10:25:00,NSE:NIFTY,21295.5,21318.8,21290.5,21316.6,3407224.0
2024-01-25 10:30:00,NSE:NIFTY,21317.45,21331.25,21303.4,21306.85,3467920.0
2024-01-25 10:35:00,NSE:NIFTY,21306.1,21318.5,21295.85,21314.55,3949555.0
2024-01-25 10:40:00,NSE:NIFTY,21313.1,21328.9,21291.55,21307.75,3839285.0
2024-01-25 10:45:00,NSE:NIFTY,21308.25,21312.8,21291.15,21295.85,3821035.0
2024-01-25 10:50:00,NSE:NIFTY,21297.65,21306.25,21272.0,21272.85,3378544.0
2024-01-25 10:55:00,NSE:NIFTY,21273.0,21273.8,21254.15,21258.1,4178594.0
2024-01-25 11:00:00,NSE:NIFTY,21258.4,21274.6,21247.05,21255.8,4091740.0
2024-01-25 11:05:00,NSE:NIFTY,21255.7,21268.0,21254.3,21262.05,3166819.0
2024-01-25 11:10:00,NSE:NIFTY,21261.95,21278.85,21258.0,21265.5,2828701.0
2024-01-25 11:15:00,NSE:NIFTY,21266.2,21291.55,21258.75,21289.5,2237026.0
2024-01-25 11:20:00,NSE:NIFTY,21290.1,21321.85,21289.1,21303.0,3445343.0
2024-01-25 11:25:00,NSE:NIFTY,21303.05,21314.7,21285.7,21297.7,3256949.0
2024-01-25 11:30:00,NSE:NIFTY,21298.4,21309.8,21287.4,21290.6,2939747.0
2024-01-25 11:35:00,NSE:NIFTY,21290.25,21350.45,21282.85,21348.3,4459374.0
2024-01-25 11:40:00,NSE:NIFTY,21346.85,21376.6,21346.85,21352.5,5307660.0
2024-01-25 11:45:00,NSE:NIFTY,21351.95,21358.3,21313.8,21317.85,3616939.0
2024-01-25 11:50:00,NSE:NIFTY,21318.45,21319.05,21288.4,21298.25,4526551.0
2024-01-25 11:55:00,NSE:NIFTY,21298.3,21307.4,21279.75,21303.4,3797609.0
2024-01-25 12:00:00,NSE:NIFTY,21303.6,21314.35,21292.2,21299.5,3244866.0
2024-01-25 12:05:00,NSE:NIFTY,21300.55,21305.8,21285.15,21292.05,3507395.0
2024-01-25 12:10:00,NSE:NIFTY,21293.45,21303.95,21285.6,21296.4,2429431.0
2024-01-25 12:15:00,NSE:NIFTY,21297.55,21301.5,21274.0,21280.85,2847579.0
2024-01-25 12:20:00,NSE:NIFTY,21281.45,21285.65,21267.45,21278.8,3259741.0
2024-01-25 12:25:00,NSE:NIFTY,21279.7,21308.35,21278.7,21288.45,2925470.0
2024-01-25 12:30:00,NSE:NIFTY,21289.15,21298.35,21276.8,21285.65,3014537.0
2024-01-25 12:35:00,NSE:NIFTY,21287.2,21301.5,21285.1,21299.25,2484108.0
2024-01-25 12:40:00,NSE:NIFTY,21300.6,21305.5,21279.1,21287.35,2447072.0
2024-01-25 12:45:00,NSE:NIFTY,21288.45,21304.05,21280.5,21288.35,3002677.0
2024-01-25 12:50:00,NSE:NIFTY,21289.75,21292.2,21276.55,21276.55,2065288.0
2024-01-25 12:55:00,NSE:NIFTY,21279.85,21287.3,21257.7,21258.15,3932167.0
2024-01-25 13:00:00,NSE:NIFTY,21260.9,21279.45,21254.0,21276.25,3188789.0
2024-01-25 13:05:00,NSE:NIFTY,21276.7,21290.2,21264.75,21266.2,2778833.0
2024-01-25 13:10:00,NSE:NIFTY,21267.75,21289.2,21266.35,21284.15,3285760.0
2024-01-25 13:15:00,NSE:NIFTY,21285.7,21298.7,21278.8,21284.85,3626928.0
2024-01-25 13:20:00,NSE:NIFTY,21287.0,21291.55,21276.0,21276.0,6665859.0
2024-01-25 13:25:00,NSE:NIFTY,21277.1,21280.1,21264.05,21266.7,5968510.0
2024-01-25 13:30:00,NSE:NIFTY,21267.6,21279.85,21257.8,21273.2,4372291.0
2024-01-25 13:35:00,NSE:NIFTY,21273.95,21278.55,21268.8,21270.3,3753165.0
2024-01-25 13:40:00,NSE:NIFTY,21271.2,21279.75,21269.3,21275.8,3146191.0
2024-01-25 13:45:00,NSE:NIFTY,21276.2,21299.65,21276.2,21296.9,3057239.0
2024-01-25 13:50:00,NSE:NIFTY,21297.45,21312.1,21289.65,21289.65,3161050.0
2024-01-25 13:55:00,NSE:NIFTY,21288.75,21308.8,21282.0,21297.05,3069547.0
2024-01-25 14:00:00,NSE:NIFTY,21295.95,21305.55,21290.35,21295.7,4664464.0
2024-01-25 14:05:00,NSE:NIFTY,21296.75,21310.25,21287.45,21293.0,4730936.0
2024-01-25 14:10:00,NSE:NIFTY,21294.35,21297.0,21278.85,21279.75,3750458.0
2024-01-25 14:15:00,NSE:NIFTY,21279.1,21283.65,21262.1,21270.25,3966746.0
2024-01-25 14:20:00,NSE:NIFTY,21270.1,21282.7,21267.35,21267.5,4548164.0
2024-01-25 14:25:00,NSE:NIFTY,21268.6,21284.0,21266.65,21274.85,4740898.0
2024-01-25 14:30:00,NSE:NIFTY,21277.35,21293.7,21268.25,21275.5,7148843.0
2024-01-25 14:35:00,NSE:NIFTY,21274.7,21278.25,21259.0,21259.0,5782767.0
2024-01-25 14:40:00,NSE:NIFTY,21258.7,21266.25,21249.45,21257.55,5278925.0
2024-01-25 14:45:00,NSE:NIFTY,21257.4,21274.3,21256.95,21266.2,3662437.0
2024-01-25 14:50:00,NSE:NIFTY,21266.5,21280.85,21261.45,21273.6,3637115.0
2024-01-25 14:55:00,NSE:NIFTY,21273.55,21278.45,21263.3,21265.85,4879370.0
2024-01-25 15:00:00,NSE:NIFTY,21266.4,21325.6,21266.4,21321.25,15417300.0
2024-01-25 15:05:00,NSE:NIFTY,21321.45,21357.35,21321.45,21346.45,17102520.0
2024-01-25 15:10:00,NSE:NIFTY,21347.4,21360.0,21335.05,21343.3,18873310.0
2024-01-25 15:15:00,NSE:NIFTY,21343.05,21360.7,21339.45,21352.65,19667975.0
2024-01-25 15:20:00,NSE:NIFTY,21354.45,21380.35,21353.6,21378.2,18881685.0
2024-01-25 15:25:00,NSE:NIFTY,21376.55,21401.75,21367.4,21370.75,18404534.0
2024-01-29 09:15:00,NSE:NIFTY,21439.55,21485.4,21429.6,21476.3,23674813.0
2024-01-29 09:20:00,NSE:NIFTY,21476.75,21512.95,21475.2,21506.7,10223019.0
2024-01-29 09:25:00,NSE:NIFTY,21509.55,21553.05,21509.55,21546.15,7676494.0
2024-01-29 09:30:00,NSE:NIFTY,21546.3,21560.35,21528.9,21554.6,7102592.0
2024-01-29 09:35:00,NSE:NIFTY,21554.5,21555.85,21525.65,21531.25,5764887.0
2024-01-29 09:40:00,NSE:NIFTY,21532.65,21562.6,21531.75,21536.4,4490285.0
2024-01-29 09:45:00,NSE:NIFTY,21539.35,21548.1,21533.85,21534.85,4866587.0
2024-01-29 09:50:00,NSE:NIFTY,21535.55,21548.1,21526.45,21531.2,4886941.0
2024-01-29 09:55:00,NSE:NIFTY,21532.05,21583.25,21529.5,21580.6,4724598.0
2024-01-29 10:00:00,NSE:NIFTY,21581.1,21590.4,21567.65,21570.75,4049673.0
2024-01-29 10:05:00,NSE:NIFTY,21572.75,21574.6,21560.95,21563.6,3511960.0
2024-01-29 10:10:00,NSE:NIFTY,21563.0,21576.1,21555.85,21573.45,3946482.0
2024-01-29 10:15:00,NSE:NIFTY,21573.3,21591.0,21573.0,21575.15,6141511.0
2024-01-29 10:20:00,NSE:NIFTY,21574.95,21596.2,21570.0,21592.2,5178474.0
2024-01-29 10:25:00,NSE:NIFTY,21592.3,21603.5,21579.25,21583.7,3931768.0
